id,均分,提交次数,测试用例个数,答案代码行数,正理想解,负理想解,综合得分指数,排序
2266,0.11475309220510481,0.07279725686206322,0.10268795190152226,0.24602283523895419,0.08347837256582025,0.18540547135910368,0.6895374175432848,1.0
2510,0.07116450725008044,0.06094654062870409,0.08557329325126854,0.24936251173541057,0.0930113506129401,0.18481760340827638,0.665220815661145,2.0
2167,0.0420055228542007,0.03639862843103161,0.01711465865025371,0.25270218823186696,0.11500297422178268,0.18450779824668287,0.6160305912406173,3.0
2632,0.0945385222116725,0.07449021632397167,0.08557329325126854,0.18924833479919553,0.09682210806053895,0.14379710010165794,0.5976127226082758,4.0
2310,0.13262356925974902,0.2209312097790523,0.08557329325126854,0.12245480487006768,0.09948409189162041,0.142363819615343,0.5886501922975836,5.0
2406,0.09679752485080823,0.1447480339931722,0.10268795190152226,0.14137963834998724,0.09506340178375969,0.12589799424161702,0.5697737093730075,6.0
2397,0.09575651468254229,0.17860722323134115,0.17114658650253708,0.11132254988187971,0.10702882420836687,0.12708738392918792,0.5428388958637064,7.0
2313,0.11336354420447001,0.19299737865756295,0.08557329325126854,0.11354900087951732,0.107187078848842,0.1262896729531328,0.5409089854918249,8.0
2253,0.1340072453494635,0.07872261497874278,0.05134397595076113,0.1614176973287256,0.1089156340356919,0.12588642206492665,0.5361384996176574,9.0
2273,0.09496053002338951,0.1413621150693553,0.08557329325126854,0.12468125586770529,0.10782190610060109,0.1138501564837443,0.5135972262649233,10.0
2349,0.08381844985862304,0.04401694600961962,0.01711465865025371,0.17254995231691356,0.1238886595475466,0.12764791238605475,0.5074725770682373,11.0
2782,0.09355444169691672,0.07110429740015477,0.08557329325126854,0.14805899134290001,0.11567718193487429,0.11482966458285813,0.4981616221712726,12.0
2236,0.10254487880125164,0.07533669605492589,0.05134397595076113,0.14471931484644363,0.11865874853764402,0.11190165839065908,0.4853463779037175,13.0
2710,0.0545848533125885,0.11427476367882017,0.08557329325126854,0.12802093236416168,0.11432429624078161,0.10697413282489426,0.4833930962661601,14.0
2699,0.13267726620146214,0.1261254799121793,0.10268795190152226,0.10130352039251055,0.12411545458005323,0.10053700244887512,0.4475223809189367,15.0
2712,0.04921051633708795,0.04994230412629918,0.08557329325126854,0.13915318735234966,0.12994864983842297,0.10489048525287627,0.4466482352359952,16.0
2757,0.039506317474493874,0.0651789392834752,0.10268795190152226,0.13247383435943685,0.1270816975471897,0.10253295182736445,0.4465435986190484,17.0
2301,0.061107606135570175,0.043170466278665394,0.10268795190152226,0.13692673635471206,0.13191098256874648,0.10477095093560328,0.4426656035141685,18.0
2237,0.08177441906439921,0.0575606217048872,0.06845863460101484,0.13358705985825567,0.1295830507747303,0.10188689664086377,0.4401733260773173,19.0
2308,0.10037915427084507,0.14644099345508066,0.10268795190152226,0.09128449090314136,0.12749383965351815,0.09914563035323806,0.43745968145037795,20.0
2572,0.10347239181378397,0.1328973177598131,0.08557329325126854,0.09907706939487294,0.12583497758102152,0.09751845128074521,0.4366104956512636,21.0
2318,0.11797882550961403,0.17776074350038693,0.10268795190152226,0.07124643192440303,0.13697466023088814,0.10386230833171718,0.4312556703881542,22.0
2742,0.06274515173494784,0.06094654062870409,0.08557329325126854,0.12802093236416168,0.13066194790272997,0.09846885018110527,0.42974951863553984,23.0
2638,0.09051759594549849,0.0575606217048872,0.08557329325126854,0.12579448136652407,0.13188742489913388,0.09813076169218192,0.42662175172494293,24.0
2512,0.04692416499772054,0.04740286493343651,0.08557329325126854,0.1269077068653429,0.1369038137033455,0.09605790469283094,0.4123334312355738,25.0
2631,0.11971050026558352,0.10073108798355258,0.08557329325126854,0.10130352039251055,0.1315760720406805,0.09142831220375534,0.40998437099577584,26.0
2168,0.10042106370567518,0.058407101435841415,0.13691726920202968,0.10909609888424213,0.13783981643158807,0.09339365308410878,0.40389331734595163,27.0
2552,0.0949856283311246,0.10411700690736948,0.10268795190152226,0.09685061839723536,0.13300458393295178,0.08916817857278381,0.4013461306737897,28.0
2398,0.11610826202948688,0.10919588529309482,0.10268795190152226,0.09239771640196016,0.13404801065654506,0.08966960941850766,0.4008160349123387,29.0
2314,0.13911747434341787,0.08803389201923924,0.05134397595076113,0.10464319688896694,0.13560604331745482,0.09063048653937503,0.40060058646023733,30.0
2306,0.14542746200961396,0.08380149336446811,0.05134397595076113,0.10352997139014813,0.13742860005573448,0.08986095254848062,0.3953589222156537,31.0
2549,0.06651671823267698,0.0575606217048872,0.08557329325126854,0.1146622263783361,0.13864560209518986,0.08915976455359878,0.3913857073045074,32.0
2292,0.02591219381031681,0.0397845473548485,0.03422931730050742,0.1269077068653429,0.14518692649157264,0.09267490661160119,0.38961654924858397,33.0
2304,0.1432775428710596,0.20738753408378474,0.06845863460101484,0.028943862969288726,0.1673375133767378,0.1064360101407077,0.38877393537993216,34.0
2455,0.11431237712838953,0.15490579076462288,0.08557329325126854,0.06679352992912783,0.14373292517114586,0.09114296312433616,0.38804733762060395,35.0
2733,0.0875369155133538,0.06348597982156676,0.08557329325126854,0.10909609888424213,0.13889228594654746,0.08729691356818539,0.385946427837724,36.0
2695,0.0888611346265431,0.0651789392834752,0.08557329325126854,0.10575642238778574,0.14016297244607603,0.08538891050230808,0.37857768858373353,37.0
2698,0.072945524762897,0.06771837847633788,0.10268795190152226,0.10241674589132935,0.1408170692548041,0.08415128710312653,0.37405832742645634,38.0
2499,0.09590892611153132,0.14728747318603488,0.08557329325126854,0.06679352992912783,0.14522301497362428,0.08661378720832524,0.3735980931118488,39.0
