id,均分,提交次数,测试用例个数,答案代码行数,正理想解,负理想解,综合得分指数,排序
2390,0.24212429832245058,0.24464508572156243,0.33806170189140666,0.4287906689248877,0.053736168035589955,0.36630723112534475,0.8720699619540943,1.0
2387,0.22528777522878402,0.38082683294588043,0.13522468075656266,0.33557530611512953,0.11184387676292169,0.29320639454641434,0.723876553887044,2.0
2397,0.1481028486125498,0.21813182520001378,0.33806170189140666,0.3107178760325273,0.11713072358672065,0.27702806970745836,0.7028336660770611,3.0
2396,0.2518434275592117,0.13256630260774319,0.10141851056742199,0.3728614512390328,0.14363796855939945,0.2953958354697961,0.6728316424813439,4.0
2399,0.2859253194996504,0.15666926671824197,0.13522468075656266,0.3386824848754548,0.1404811178943937,0.27187730987423975,0.6593227919347511,5.0
2412,0.190060756033423,0.12895085799116837,0.10141851056742199,0.2920748034705757,0.17711691456794734,0.22964944533677512,0.5645733471926397,6.0
2152,0.1418450379882731,0.09641185644199504,0.10141851056742199,0.29828916099122627,0.18231010135212924,0.23266187515242673,0.5606688844683283,7.0
2422,0.1185325309435445,0.0855655225922706,0.033806170189140665,0.23614558578472078,0.23144381625182636,0.18033039485886698,0.43793513530741845,8.0
2444,0.1788019567381912,0.26513260521548637,0.10141851056742199,0.09010818404943292,0.29506883456867367,0.10717266967392512,0.2664386159646207,9.0
2773,0.09905102042699647,0.0915912636198953,0.06761234037828133,0.13671586545431202,0.2860359994943392,0.10119743891494298,0.26133445327100974,10.0
2538,0.12010596743582692,0.22054212161106368,0.16903085094570333,0.07767946900813183,0.3009056130670471,0.09846786936953793,0.24655585235350036,11.0
2529,0.11163316905180867,0.23861934469393775,0.16903085094570333,0.05592921768585492,0.31648183275147507,0.095396041633894,0.23161244525759042,12.0
2526,0.20921691737763476,0.24102964110498762,0.16903085094570333,0.03728614512390328,0.32990734945155087,0.09618116649010838,0.2257304829667779,13.0
2525,0.0881644359755762,0.07953978156464592,0.10141851056742199,0.10875125661138457,0.3025058866593232,0.0819143458941714,0.21308541787735505,14.0
2533,0.20960410791445716,0.1771567862121659,0.16903085094570333,0.05282203892552965,0.32300982550303753,0.08363936725318204,0.20567941297579964,15.0
2443,0.042023203695993515,0.07712948515359604,0.16903085094570333,0.08389382652878238,0.31413603248880306,0.07829163054508537,0.19950589094511523,16.0
2496,0.1476536220228663,0.11448907952486911,0.16903085094570333,0.06835793272715601,0.3188025446178908,0.07595312916286145,0.1924054148112027,17.0
2521,0.1952493450459254,0.10725819029171949,0.10141851056742199,0.08700100528910766,0.3127103322941334,0.0732717895599684,0.18983208136169724,18.0
2539,0.041978936485228796,0.09882215285304492,0.16903085094570333,0.07457229024780657,0.31785711942721334,0.07426089502951082,0.18938404330236802,19.0
2528,0.03200706849656797,0.1735413415955911,0.20283702113484398,0.015535893801626366,0.3517948891718643,0.0809476834065594,0.18705736050938154,20.0
2504,0.27903137658606764,0.13979719184089281,0.16903085094570333,0.02796460884292746,0.34563718717081693,0.07702985204628904,0.18224712338338286,21.0
2535,0.04495229052313112,0.24343993751603749,0.06761234037828133,0.04039332388422855,0.3401329133141616,0.07514833696750116,0.18095769292866487,22.0
2534,0.10134359597397145,0.1831825272397906,0.16903085094570333,0.02796460884292746,0.34264029948579605,0.07453345137621144,0.17866285024453893,23.0
2488,0.1839231029211319,0.11810452414144393,0.16903085094570333,0.0466076814048791,0.33432494645160366,0.07018659854209114,0.17350950649179903,24.0
2440,0.052759127744009864,0.1422074882519427,0.16903085094570333,0.04350050264455383,0.3355521898357738,0.06727936758515851,0.16701612956021722,25.0
2490,0.07872730662488754,0.14582293286851752,0.16903085094570333,0.034178966363578006,0.3418186048926639,0.06644985499326608,0.1627601970816755,26.0
2522,0.1476536220228663,0.10243759746961974,0.16903085094570333,0.04039332388422855,0.34124248263556684,0.06455764430843562,0.15908729451271,27.0
2542,0.05094015967308643,0.1108736349082943,0.16903085094570333,0.04039332388422855,0.3415281502861482,0.061649861539544874,0.15290978111722547,28.0
2536,0.1547521151979444,0.10846333849724443,0.06761234037828133,0.07457229024780657,0.32619302944710293,0.05834403150282799,0.1517253794958004,29.0
2530,0.13553287478320722,0.08315522618122073,0.16903085094570333,0.034178966363578006,0.34848648212359545,0.06103824287984872,0.14904653895887576,30.0
2456,0.06668524799911422,0.0819500779756958,0.16903085094570333,0.03728614512390328,0.347245313246513,0.058759616952085654,0.14472636310929327,31.0
2519,0.09736786369630597,0.09520670823647011,0.16903085094570333,0.02796460884292746,0.3520642276181851,0.05893880985371203,0.14340237049401866,32.0
2531,0.07795932539482653,0.07833463335912098,0.16903085094570333,0.031071787603252733,0.35217216150896297,0.05763147141609842,0.14063191925542834,33.0
2448,0.06427505710712911,0.08797581900332048,0.16903085094570333,0.021750251322276915,0.358105143500265,0.05656410933466396,0.1364077730575817,34.0
2495,0.10865800367146312,0.08436037438674567,0.06761234037828133,0.07146511148748129,0.3321363660881954,0.05114312326582834,0.13343558600546185,35.0
2520,0.1922492934562278,0.10484789388066962,0.10141851056742199,0.04971486016520438,0.34018412599392417,0.052063642290580615,0.13273151946352912,36.0
2441,0.010668280374650075,0.06989859592044641,0.16903085094570333,0.015535893801626366,0.3659752644692072,0.05462089535558503,0.12986541621858474,37.0
2532,0.12050363498302755,0.10002730105856986,0.06761234037828133,0.062143575206505465,0.3365672772287336,0.04685129638898598,0.12219360149124701,38.0
2497,0.10833889059166443,0.07833463335912098,0.033806170189140665,0.06835793272715601,0.3398510844462763,0.04659235016046856,0.12056706360630029,39.0
